ReviewTitle,ReviewBody,ReviewStar,Product,CleanedReviewBody,ReviewTitleLength,ReviewBodyLength,SentimentPolarity,SentimentSubjectivity,SentimentLabel,PredictedSentiment
"Good one
","It's nice one, every music lover must have.Sound clarity is very nice to enjoy. Only demerit is built quality not that much level when compare with same range of products.
",5,Sennheiser CX 6.0BT,nice one everi music lover must clariti nice enjoy demerit built qualiti much level compar rang product,9,172,0.45,0.675,positive,positive
"Less bass
","Sound quality is not much compared to base models like cx213 and 180.The only a good think is there is a mic on it. But it suddenly got damaged
",1,Sennheiser CX 6.0BT,sound qualiti much compar base model like good think mic suddenli got damag,10,144,0.125,0.55,negative,neutral
"Donkey in the hide of Lion
","Product doesn’t seems to have the output of sennheiser quality, looks like a cheap copy, which looks same but can not compare with the quality
",2,Sennheiser CX 6.0BT,product seem output sennheis qualiti look like cheap copi look compar qualiti,27,143,0.4,0.7,negative,positive
"Worthless
","It's has just been two months and the earphones aren't charging. How do I claim my warranty?
",1,Sennheiser CX 6.0BT,two month earphon charg claim warranti,10,93,0.0,0.0,negative,negative
"Best Quality Product
","As it was not compatible for my device. I returned it but when I heard it in another device. I was totally impressed by its sound quality. Thanks #Amazon
",4,Sennheiser CX 6.0BT,compat devic return heard anoth devic total impress sound qualiti thank amazon,21,154,0.2,0.575,positive,negative
"sound should have been better
","product is not such as shown and  over rated.
",3,Sennheiser CX 6.0BT,product shown rate,30,46,0.0,0.0,neutral,positive
"Quality master
","Sound quality is nice.but material strength is not as much as i expected for this price range. But 2 year warranty makes as free from this tension.
",5,Sennheiser CX 6.0BT,sound qualiti materi strength much expect price rang year warranti make free tension,15,148,0.3333333333333333,0.46666666666666673,positive,positive
"Good music good feel
","Nothing to beat Sennheiser sound quality.Loved it
",5,Sennheiser CX 6.0BT,noth beat sennheis sound,21,50,0.4,0.4,positive,positive
"Dont think it is original Sennheiser!
","Faulty product received once and had to return it. The replacement was also of bad quality with bent audio jack.
",2,Sennheiser CX 6.0BT,faulti product receiv return replac also bad qualiti bent audio jack,38,113,-0.6999999999999998,0.6666666666666666,negative,negative
"Packing was good and product quality is superb
","I purchased it 3 months ago from Amazon. Packing was good and product quality is superb. It has great Bass and clear sound with good noise cancellation. It really has value for money
",5,Sennheiser CX 6.0BT,purchas month ago amazon pack good product qualiti superb great bass clear sound good nois cancel realli valu money,47,183,0.5071428571428571,0.6047619047619047,positive,positive
"Amazing
","Great sound amazing value for money. Really lightweight and rugged product for everyday use.
",5,Sennheiser CX 6.0BT,great sound amaz valu money realli lightweight rug product everyday use,8,93,0.3333333333333334,0.5833333333333334,positive,positive
"very good product
","Very clear sound but u like to listen more bass then it's not ok for you but if u like to listen quality sound then it will satisfy you..
",5,Sennheiser CX 6.0BT,clear sound u like listen bass ok u like listen qualiti sound satisfi,18,138,0.25,0.43666666666666665,positive,positive
"Five Stars
","excellent earplugs! excellent sound clarity! excellent bass output! nice built quality.
",5,Sennheiser CX 6.0BT,excel earplug excel sound clariti excel bass output nice built qualiti,11,88,0.2833333333333333,0.6333333333333333,positive,positive
"MONEY WORTH PRODUCT
","Build quality & Sound quality are good. Price is very too much
",4,Sennheiser CX 6.0BT,build qualiti sound qualiti good price much,20,63,0.43333333333333335,0.39999999999999997,positive,positive
"Noise cancellation
","Noise cancellation is not good.It doesn't meet the expectations.
",3,Sennheiser CX 6.0BT,nois cancel meet expect,19,65,0.0,0.0,neutral,positive
"Bad product. A head phone worth Rs
","The head phones stopped working in 20 days. Bad product. A head phone worth Rs. 200/- works better
",1,Sennheiser CX 6.0BT,head phone stop work day bad product head phone worth rs work better,35,99,0.03333333333333338,0.4222222222222222,negative,negative
"Booom!!
","These are the best earphones which u can get under 1500.Provides quality sounds with sufficient bass.Please check the whether the product is genuine or not before unboxing by visiting qr dash sennheiser dot com and provide the details present on the side of the box.
",5,Sennheiser CX 6.0BT,best earphon u get qualiti sound suffici check whether product genuin unbox visit qr dash sennheis dot com provid detail present side box,8,267,0.4666666666666666,0.2333333333333333,positive,positive
"... also vry gud one but these r little more better then buds 2 and also u will get warranty ...
","I was using skullcandy smokin buds 2 and I must say that buds 2 also vry gud one but these r little more better then buds 2 and also u will get warranty of 2 yrs. on cx 275s....so must suggest to all of my frnds to go for sennheiser cx 275s in this prize range :)
",5,Sennheiser CX 6.0BT,use skullcandi smokin bud must say bud also vri gud one r littl better bud also u get warranti yr cx must suggest frnd go sennheis cx prize rang,97,264,0.5,0.5,positive,positive
"Clarity of sound is very good but bass not up to mark
","Clarity of sound is very good but bass not up to mark , if you are looking for bass than don't buy . If you are looking clear sound then must buy
",5,Sennheiser CX 6.0BT,clariti sound good bass mark look bass buy look clear sound must buy,54,146,0.21666666666666667,0.46388888888888885,positive,positive
"Good one
","Over all good
",4,Sennheiser CX 6.0BT,good,9,14,0.7,0.6000000000000001,positive,positive
"Very delicate
","It is an OK product. Cx 180 is better than this. Wire is very thin and Mic looks larger than earbuds. Sound is good but needed some bass.
",4,Sennheiser CX 6.0BT,ok product cx better wire thin mic look larger earbud sound good need bass,14,138,0.2214285714285714,0.55,positive,neutral
"good to have in backpack
","I was using samsung headphones earlier that came with my S3, so i could feel the difference immediately.Sound quality is good, fits perfect and noise cancellation feature is good.Bass goes haywire at high volumes, so don't go for this if you are into heavy metal stuff.
",4,Sennheiser CX 6.0BT,use samsung headphon earlier came could feel differ qualiti good fit perfect nois cancel featur goe haywir high volum go heavi metal stuff,25,270,0.45200000000000007,0.608,positive,positive
"Poor performance
","Sound quality in a cheap earphone is much better than this.
",1,Sennheiser CX 6.0BT,sound qualiti cheap earphon much better,17,60,0.43333333333333335,0.5333333333333333,negative,negative
"Not satisfied with retailer. He sent defective earphone
","I got this product with defect. Mic is not working.  Within one month i got a problem.. Not satisfied with product. Speaker is not in working condition.
",1,Sennheiser CX 6.0BT,got product defect mic work within one month got problem satisfi product speaker work condit,56,153,0.0,0.0,negative,negative
"Great product
","Damn good product. Strictly not for people who love too much of bass. Good clarity of sound.
",5,Sennheiser CX 6.0BT,damn good product strictli peopl love much bass good clariti sound,14,93,0.43,0.54,positive,positive
"Honestly, it is a disappointment.
","Wires are thin and delicate. Sound quality is terrible specially if compared to CX 180 which was the last model I used. This is definitely not worth the money.
",1,Sennheiser CX 6.0BT,wire thin delic sound qualiti terribl special compar cx last model use definit worth money,34,160,0.13142857142857142,0.39761904761904765,negative,negative
"Everything is fine..
","Everything is fine... bass, treble etc. Only flaw is that you cant listen for a long time as it gets uncomfortable for ears as the time passes. And avoid them while driving because of its fine noise cancellation
",4,Sennheiser CX 6.0BT,everyth fine bass trebl etc flaw cant listen long time get uncomfort ear time pass avoid drive fine nois cancel,21,212,0.15833333333333333,0.475,positive,positive
"CX 275s : good. could be better though.
","Its good. Lacks depth and sounds ashtray at times. But, its very good for everyday usage. Noise isolation is good, fits great and is comfortable even after prolonged usage.  At this price, I couldn't have asked for more. But, I wish it sounded a little bit tighter. Bass junkies would appreciate this pair definitely. Overall, very satisfied and would definitely recommend this product.
",5,Sennheiser CX 6.0BT,good lack depth sound ashtray time good everyday usag nois isol good fit great comfort even prolong usag price could ask wish sound littl bit tighter bass junki would appreci pair definit overal satisfi would definit recommend product,40,387,0.4166666666666667,0.538888888888889,positive,positive
"One Star
","not upto the mark as compare to iphone’s and samsung, sony headphones
",1,Sennheiser CX 6.0BT,upto mark compar iphon samsung soni headphon,9,70,0.0,0.0,negative,negative
"Dont think. Just go for it !!!
","Really impressed with  audio quality.  Mic and call take/end button  works great, plus change tracks. The adapter it comes with is for  older generations smartphones that have different trrs adapter.
",5,Sennheiser CX 6.0BT,realli impress audio qualiti mic call button work great plu chang track adapt come older gener smartphon differ trr adapt,31,200,0.48333333333333334,0.5416666666666666,positive,positive
